"","location","date","new_cases","population","gdp_per_capita","stringency_index","individualism_index"
"1","Argentina","2020-03-03",1,45605823,18933.907,11.11,46
"2","Argentina","2020-03-06",1,45605823,18933.907,11.11,46
"3","Argentina","2020-03-07",6,45605823,18933.907,11.11,46
"4","Argentina","2020-03-08",4,45605823,18933.907,11.11,46
"5","Argentina","2020-03-10",5,45605823,18933.907,11.11,46
"6","Argentina","2020-03-11",2,45605823,18933.907,25,46
"7","Argentina","2020-03-13",12,45605823,18933.907,25,46
"8","Argentina","2020-03-14",3,45605823,18933.907,25,46
"9","Argentina","2020-03-15",11,45605823,18933.907,25,46
"10","Argentina","2020-03-16",11,45605823,18933.907,41.67,46
"11","Argentina","2020-03-17",12,45605823,18933.907,41.67,46
"12","Argentina","2020-03-18",11,45605823,18933.907,41.67,46
"13","Argentina","2020-03-19",18,45605823,18933.907,75,46
"14","Argentina","2020-03-20",31,45605823,18933.907,88.89,46
"15","Argentina","2020-03-21",30,45605823,18933.907,88.89,46
"16","Argentina","2020-03-22",108,45605823,18933.907,88.89,46
"17","Argentina","2020-03-23",35,45605823,18933.907,100,46
"18","Argentina","2020-03-24",86,45605823,18933.907,100,46
"19","Argentina","2020-03-26",115,45605823,18933.907,100,46
"20","Argentina","2020-03-27",87,45605823,18933.907,100,46
"21","Argentina","2020-03-28",101,45605823,18933.907,100,46
"22","Argentina","2020-03-29",55,45605823,18933.907,100,46
"23","Argentina","2020-03-30",75,45605823,18933.907,100,46
"24","Argentina","2020-03-31",234,45605823,18933.907,100,46
"25","Argentina","2020-04-02",79,45605823,18933.907,100,46
"26","Argentina","2020-04-03",132,45605823,18933.907,100,46
"27","Argentina","2020-04-04",186,45605823,18933.907,100,46
"28","Argentina","2020-04-06",103,45605823,18933.907,100,46
"29","Argentina","2020-04-07",74,45605823,18933.907,100,46
"30","Argentina","2020-04-08",87,45605823,18933.907,100,46
"31","Argentina","2020-04-09",80,45605823,18933.907,100,46
"32","Argentina","2020-04-10",180,45605823,18933.907,100,46
"33","Argentina","2020-04-12",167,45605823,18933.907,100,46
"34","Argentina","2020-04-13",66,45605823,18933.907,100,46
"35","Argentina","2020-04-14",69,45605823,18933.907,100,46
"36","Argentina","2020-04-15",166,45605823,18933.907,100,46
"37","Argentina","2020-04-16",128,45605823,18933.907,100,46
"38","Argentina","2020-04-17",98,45605823,18933.907,100,46
"39","Argentina","2020-04-18",89,45605823,18933.907,100,46
"40","Argentina","2020-04-19",81,45605823,18933.907,100,46
"41","Argentina","2020-04-20",102,45605823,18933.907,100,46
"42","Argentina","2020-04-21",90,45605823,18933.907,100,46
"43","Argentina","2020-04-22",113,45605823,18933.907,100,46
"44","Argentina","2020-04-23",291,45605823,18933.907,100,46
"45","Argentina","2020-04-24",172,45605823,18933.907,100,46
"46","Argentina","2020-04-25",173,45605823,18933.907,100,46
"47","Argentina","2020-04-26",112,45605823,18933.907,98.15,46
"48","Argentina","2020-04-27",111,45605823,18933.907,88.89,46
"49","Argentina","2020-04-28",124,45605823,18933.907,88.89,46
"50","Argentina","2020-04-29",158,45605823,18933.907,88.89,46
"51","Argentina","2020-04-30",143,45605823,18933.907,88.89,46
"52","Argentina","2020-05-01",104,45605823,18933.907,88.89,46
"53","Argentina","2020-05-02",149,45605823,18933.907,88.89,46
"54","Argentina","2020-05-03",102,45605823,18933.907,88.89,46
"55","Argentina","2020-05-04",104,45605823,18933.907,88.89,46
"56","Argentina","2020-05-05",133,45605823,18933.907,88.89,46
"57","Argentina","2020-05-06",188,45605823,18933.907,88.89,46
"58","Argentina","2020-05-07",163,45605823,18933.907,88.89,46
"59","Argentina","2020-05-08",240,45605823,18933.907,88.89,46
"60","Argentina","2020-05-09",165,45605823,18933.907,88.89,46
"61","Argentina","2020-05-10",258,45605823,18933.907,88.89,46
"62","Argentina","2020-05-11",244,45605823,18933.907,94.44,46
"63","Argentina","2020-05-12",285,45605823,18933.907,90.74,46
"64","Argentina","2020-05-13",316,45605823,18933.907,90.74,46
"65","Argentina","2020-05-14",255,45605823,18933.907,90.74,46
"66","Argentina","2020-05-15",345,45605823,18933.907,90.74,46
"67","Argentina","2020-05-16",326,45605823,18933.907,90.74,46
"68","Argentina","2020-05-17",263,45605823,18933.907,90.74,46
"69","Argentina","2020-05-18",303,45605823,18933.907,90.74,46
"70","Argentina","2020-05-19",438,45605823,18933.907,90.74,46
"71","Argentina","2020-05-20",474,45605823,18933.907,90.74,46
"72","Argentina","2020-05-21",648,45605823,18933.907,90.74,46
"73","Argentina","2020-05-22",718,45605823,18933.907,90.74,46
"74","Argentina","2020-05-23",704,45605823,18933.907,90.74,46
"75","Argentina","2020-05-24",723,45605823,18933.907,90.74,46
"76","Argentina","2020-05-25",552,45605823,18933.907,90.74,46
"77","Argentina","2020-05-26",600,45605823,18933.907,90.74,46
"78","Argentina","2020-05-27",705,45605823,18933.907,90.74,46
"79","Argentina","2020-05-28",769,45605823,18933.907,90.74,46
"80","Argentina","2020-05-29",717,45605823,18933.907,90.74,46
"81","Argentina","2020-05-30",795,45605823,18933.907,90.74,46
"82","Argentina","2020-05-31",637,45605823,18933.907,90.74,46
"83","Argentina","2020-06-01",564,45605823,18933.907,90.74,46
"84","Argentina","2020-06-02",904,45605823,18933.907,90.74,46
"85","Argentina","2020-06-03",949,45605823,18933.907,90.74,46
"86","Argentina","2020-06-04",929,45605823,18933.907,90.74,46
"87","Argentina","2020-06-05",840,45605823,18933.907,88.89,46
"88","Argentina","2020-06-06",983,45605823,18933.907,88.89,46
"89","Argentina","2020-06-07",774,45605823,18933.907,88.89,46
"90","Argentina","2020-06-08",826,45605823,18933.907,88.89,46
"91","Argentina","2020-06-09",1141,45605823,18933.907,88.89,46
"92","Argentina","2020-06-10",1226,45605823,18933.907,88.89,46
"93","Argentina","2020-06-11",1386,45605823,18933.907,88.89,46
"94","Argentina","2020-06-12",1391,45605823,18933.907,88.89,46
"95","Argentina","2020-06-13",1531,45605823,18933.907,88.89,46
"96","Argentina","2020-06-14",1282,45605823,18933.907,88.89,46
"97","Argentina","2020-06-15",1208,45605823,18933.907,88.89,46
"98","Argentina","2020-06-16",1374,45605823,18933.907,88.89,46
"99","Argentina","2020-06-17",1393,45605823,18933.907,88.89,46
"100","Argentina","2020-06-18",1958,45605823,18933.907,88.89,46
"101","Argentina","2020-06-19",2060,45605823,18933.907,88.89,46
"102","Argentina","2020-06-20",1634,45605823,18933.907,88.89,46
"103","Argentina","2020-06-21",1581,45605823,18933.907,88.89,46
"104","Argentina","2020-06-22",2146,45605823,18933.907,88.89,46
"105","Argentina","2020-06-23",2272,45605823,18933.907,88.89,46
"106","Argentina","2020-06-24",2648,45605823,18933.907,88.89,46
"107","Argentina","2020-06-25",2606,45605823,18933.907,88.89,46
"108","Argentina","2020-06-26",2886,45605823,18933.907,88.89,46
"109","Argentina","2020-06-27",2401,45605823,18933.907,88.89,46
"110","Argentina","2020-06-28",2189,45605823,18933.907,88.89,46
"111","Argentina","2020-06-29",2335,45605823,18933.907,88.89,46
"112","Argentina","2020-06-30",2262,45605823,18933.907,88.89,46
"113","Argentina","2020-07-01",2667,45605823,18933.907,92.59,46
"114","Argentina","2020-07-02",2744,45605823,18933.907,81.48,46
"115","Argentina","2020-07-03",2845,45605823,18933.907,92.59,46
"116","Argentina","2020-07-04",2590,45605823,18933.907,92.59,46
"117","Argentina","2020-07-05",2439,45605823,18933.907,92.59,46
"118","Argentina","2020-07-06",2632,45605823,18933.907,92.59,46
"119","Argentina","2020-07-07",2979,45605823,18933.907,92.59,46
"120","Argentina","2020-07-08",3604,45605823,18933.907,92.59,46
"121","Argentina","2020-07-09",3663,45605823,18933.907,92.59,46
"122","Argentina","2020-07-10",3367,45605823,18933.907,92.59,46
"123","Argentina","2020-07-11",3449,45605823,18933.907,92.59,46
"124","Argentina","2020-07-12",2657,45605823,18933.907,92.59,46
"125","Argentina","2020-07-13",3099,45605823,18933.907,92.59,46
"126","Argentina","2020-07-14",3645,45605823,18933.907,92.59,46
"127","Argentina","2020-07-15",4236,45605823,18933.907,92.59,46
"128","Argentina","2020-07-16",3637,45605823,18933.907,92.59,46
"129","Argentina","2020-07-17",4518,45605823,18933.907,92.59,46
"130","Argentina","2020-07-18",3223,45605823,18933.907,92.59,46
"131","Argentina","2020-07-19",4231,45605823,18933.907,92.59,46
"132","Argentina","2020-07-20",4019,45605823,18933.907,90.74,46
"133","Argentina","2020-07-21",5344,45605823,18933.907,90.74,46
"134","Argentina","2020-07-22",5782,45605823,18933.907,90.74,46
"135","Argentina","2020-07-23",6127,45605823,18933.907,90.74,46
"136","Argentina","2020-07-24",5493,45605823,18933.907,90.74,46
"137","Argentina","2020-07-25",4814,45605823,18933.907,90.74,46
"138","Argentina","2020-07-26",4192,45605823,18933.907,90.74,46
"139","Argentina","2020-07-27",4890,45605823,18933.907,90.74,46
"140","Argentina","2020-07-28",5939,45605823,18933.907,90.74,46
"141","Argentina","2020-07-29",5641,45605823,18933.907,90.74,46
"142","Argentina","2020-07-30",6377,45605823,18933.907,90.74,46
"143","Argentina","2020-07-31",5929,45605823,18933.907,90.74,46
"144","Argentina","2020-08-01",5241,45605823,18933.907,90.74,46
"145","Argentina","2020-08-02",5376,45605823,18933.907,90.74,46
"146","Argentina","2020-08-03",4824,45605823,18933.907,88.89,46
"147","Argentina","2020-08-04",6792,45605823,18933.907,88.89,46
"148","Argentina","2020-08-05",7147,45605823,18933.907,88.89,46
"149","Argentina","2020-08-06",7513,45605823,18933.907,88.89,46
"150","Argentina","2020-08-07",7482,45605823,18933.907,87.96,46
"151","Argentina","2020-08-08",6134,45605823,18933.907,87.96,46
"152","Argentina","2020-08-09",4688,45605823,18933.907,87.96,46
"153","Argentina","2020-08-10",7369,45605823,18933.907,87.96,46
"154","Argentina","2020-08-11",7043,45605823,18933.907,87.96,46
"155","Argentina","2020-08-12",7663,45605823,18933.907,87.96,46
"156","Argentina","2020-08-13",7498,45605823,18933.907,87.96,46
"157","Argentina","2020-08-14",6365,45605823,18933.907,87.96,46
"158","Argentina","2020-08-15",6663,45605823,18933.907,87.96,46
"159","Argentina","2020-08-16",5469,45605823,18933.907,87.96,46
"160","Argentina","2020-08-17",4557,45605823,18933.907,87.96,46
"161","Argentina","2020-08-18",6840,45605823,18933.907,87.96,46
"162","Argentina","2020-08-19",6693,45605823,18933.907,87.96,46
"163","Argentina","2020-08-20",8225,45605823,18933.907,87.96,46
"164","Argentina","2020-08-21",8159,45605823,18933.907,87.96,46
"165","Argentina","2020-08-22",7759,45605823,18933.907,87.96,46
"166","Argentina","2020-08-23",5352,45605823,18933.907,87.96,46
"167","Argentina","2020-08-24",8713,45605823,18933.907,87.96,46
"168","Argentina","2020-08-25",8771,45605823,18933.907,87.96,46
"169","Argentina","2020-08-26",10550,45605823,18933.907,87.96,46
"170","Argentina","2020-08-27",10104,45605823,18933.907,87.96,46
"171","Argentina","2020-08-28",11717,45605823,18933.907,87.96,46
"172","Argentina","2020-08-29",9230,45605823,18933.907,87.96,46
"173","Argentina","2020-08-30",7187,45605823,18933.907,87.96,46
"174","Argentina","2020-08-31",9309,45605823,18933.907,87.96,46
"175","Argentina","2020-09-01",10504,45605823,18933.907,87.96,46
"176","Argentina","2020-09-02",10933,45605823,18933.907,87.96,46
"177","Argentina","2020-09-03",12026,45605823,18933.907,87.96,46
"178","Argentina","2020-09-04",10684,45605823,18933.907,87.96,46
"179","Argentina","2020-09-05",9924,45605823,18933.907,87.96,46
"180","Argentina","2020-09-06",6986,45605823,18933.907,87.96,46
"181","Argentina","2020-09-07",9215,45605823,18933.907,87.96,46
"182","Argentina","2020-09-08",12027,45605823,18933.907,87.96,46
"183","Argentina","2020-09-09",12259,45605823,18933.907,87.96,46
"184","Argentina","2020-09-10",11905,45605823,18933.907,87.96,46
"185","Argentina","2020-09-11",11507,45605823,18933.907,87.96,46
"186","Argentina","2020-09-12",10776,45605823,18933.907,87.96,46
"187","Argentina","2020-09-13",9056,45605823,18933.907,87.96,46
"188","Argentina","2020-09-14",9909,45605823,18933.907,87.96,46
"189","Argentina","2020-09-15",11892,45605823,18933.907,87.96,46
"190","Argentina","2020-09-16",11674,45605823,18933.907,87.96,46
"191","Argentina","2020-09-17",12701,45605823,18933.907,87.96,46
"192","Argentina","2020-09-18",11945,45605823,18933.907,87.96,46
"193","Argentina","2020-09-19",9276,45605823,18933.907,87.96,46
"194","Argentina","2020-09-20",8431,45605823,18933.907,87.96,46
"195","Argentina","2020-09-21",8782,45605823,18933.907,87.96,46
"196","Argentina","2020-09-22",12027,45605823,18933.907,87.96,46
"197","Argentina","2020-09-23",12625,45605823,18933.907,87.96,46
"198","Argentina","2020-09-24",13467,45605823,18933.907,87.96,46
"199","Argentina","2020-09-25",12969,45605823,18933.907,87.96,46
"200","Argentina","2020-09-26",11249,45605823,18933.907,87.96,46
"201","Argentina","2020-09-27",8841,45605823,18933.907,87.96,46
"202","Argentina","2020-09-28",11807,45605823,18933.907,87.96,46
"203","Argentina","2020-09-29",13477,45605823,18933.907,87.96,46
"204","Argentina","2020-09-30",14392,45605823,18933.907,87.96,46
"205","Argentina","2020-10-01",14001,45605823,18933.907,87.96,46
"206","Argentina","2020-10-02",14687,45605823,18933.907,87.96,46
"207","Argentina","2020-10-03",11129,45605823,18933.907,87.96,46
"208","Argentina","2020-10-04",7668,45605823,18933.907,87.96,46
"209","Argentina","2020-10-05",11242,45605823,18933.907,87.96,46
"210","Argentina","2020-10-06",14740,45605823,18933.907,87.96,46
"211","Argentina","2020-10-07",16447,45605823,18933.907,87.96,46
"212","Argentina","2020-10-08",15454,45605823,18933.907,87.96,46
"213","Argentina","2020-10-09",15099,45605823,18933.907,87.96,46
"214","Argentina","2020-10-10",12414,45605823,18933.907,82.87,46
"215","Argentina","2020-10-11",10324,45605823,18933.907,82.87,46
"216","Argentina","2020-10-12",9524,45605823,18933.907,82.87,46
"217","Argentina","2020-10-13",13305,45605823,18933.907,82.87,46
"218","Argentina","2020-10-14",14932,45605823,18933.907,82.87,46
"219","Argentina","2020-10-15",17096,45605823,18933.907,82.87,46
"220","Argentina","2020-10-16",16546,45605823,18933.907,82.87,46
"221","Argentina","2020-10-17",13510,45605823,18933.907,82.87,46
"222","Argentina","2020-10-18",10561,45605823,18933.907,82.87,46
"223","Argentina","2020-10-19",12982,45605823,18933.907,82.87,46
"224","Argentina","2020-10-20",16337,45605823,18933.907,82.87,46
"225","Argentina","2020-10-21",18326,45605823,18933.907,82.87,46
"226","Argentina","2020-10-22",16325,45605823,18933.907,82.87,46
"227","Argentina","2020-10-23",15718,45605823,18933.907,82.87,46
"228","Argentina","2020-10-24",11968,45605823,18933.907,82.87,46
"229","Argentina","2020-10-25",9253,45605823,18933.907,80.09,46
"230","Argentina","2020-10-26",11712,45605823,18933.907,80.09,46
"231","Argentina","2020-10-27",14308,45605823,18933.907,80.09,46
"232","Argentina","2020-10-28",13924,45605823,18933.907,81.94,46
"233","Argentina","2020-10-29",13267,45605823,18933.907,81.94,46
"234","Argentina","2020-10-30",13379,45605823,18933.907,81.94,46
"235","Argentina","2020-10-31",9745,45605823,18933.907,81.94,46
"236","Argentina","2020-11-01",6609,45605823,18933.907,81.94,46
"237","Argentina","2020-11-02",9598,45605823,18933.907,81.94,46
"238","Argentina","2020-11-03",12145,45605823,18933.907,81.94,46
"239","Argentina","2020-11-04",10652,45605823,18933.907,81.94,46
"240","Argentina","2020-11-05",11100,45605823,18933.907,81.94,46
"241","Argentina","2020-11-06",11786,45605823,18933.907,79.17,46
"242","Argentina","2020-11-07",8037,45605823,18933.907,79.17,46
"243","Argentina","2020-11-08",5331,45605823,18933.907,79.17,46
"244","Argentina","2020-11-09",8317,45605823,18933.907,79.17,46
"245","Argentina","2020-11-10",11977,45605823,18933.907,79.17,46
"246","Argentina","2020-11-11",10880,45605823,18933.907,79.17,46
"247","Argentina","2020-11-12",11163,45605823,18933.907,79.17,46
"248","Argentina","2020-11-13",11859,45605823,18933.907,79.17,46
"249","Argentina","2020-11-14",8468,45605823,18933.907,79.17,46
"250","Argentina","2020-11-15",5645,45605823,18933.907,79.17,46
"251","Argentina","2020-11-16",7893,45605823,18933.907,79.17,46
"252","Argentina","2020-11-17",10621,45605823,18933.907,79.17,46
"253","Argentina","2020-11-18",10332,45605823,18933.907,79.17,46
"254","Argentina","2020-11-19",10097,45605823,18933.907,79.17,46
"255","Argentina","2020-11-20",9608,45605823,18933.907,79.17,46
"256","Argentina","2020-11-21",7140,45605823,18933.907,79.17,46
"257","Argentina","2020-11-22",4184,45605823,18933.907,79.17,46
"258","Argentina","2020-11-23",4265,45605823,18933.907,79.17,46
"259","Argentina","2020-11-24",7164,45605823,18933.907,79.17,46
"260","Argentina","2020-11-25",8593,45605823,18933.907,79.17,46
"261","Argentina","2020-11-26",9043,45605823,18933.907,79.17,46
"262","Argentina","2020-11-27",7846,45605823,18933.907,79.17,46
"263","Argentina","2020-11-28",6098,45605823,18933.907,79.17,46
"264","Argentina","2020-11-29",5432,45605823,18933.907,79.17,46
"265","Argentina","2020-11-30",5726,45605823,18933.907,79.17,46
"266","Argentina","2020-12-01",8037,45605823,18933.907,79.17,46
"267","Argentina","2020-12-02",7533,45605823,18933.907,79.17,46
"268","Argentina","2020-12-03",7629,45605823,18933.907,79.17,46
"269","Argentina","2020-12-04",6899,45605823,18933.907,79.17,46
"270","Argentina","2020-12-05",5201,45605823,18933.907,79.17,46
"271","Argentina","2020-12-06",3278,45605823,18933.907,79.17,46
"272","Argentina","2020-12-07",3199,45605823,18933.907,79.17,46
"273","Argentina","2020-12-08",3610,45605823,18933.907,79.17,46
"274","Argentina","2020-12-09",5303,45605823,18933.907,79.17,46
"275","Argentina","2020-12-10",6994,45605823,18933.907,79.17,46
"276","Argentina","2020-12-11",7112,45605823,18933.907,79.17,46
"277","Argentina","2020-12-12",5274,45605823,18933.907,79.17,46
"278","Argentina","2020-12-13",3558,45605823,18933.907,79.17,46
"279","Argentina","2020-12-14",5062,45605823,18933.907,79.17,46
"280","Argentina","2020-12-15",6981,45605823,18933.907,79.17,46
"281","Argentina","2020-12-16",6843,45605823,18933.907,79.17,46
"282","Argentina","2020-12-17",7326,45605823,18933.907,79.17,46
"283","Argentina","2020-12-18",7002,45605823,18933.907,79.17,46
"284","Argentina","2020-12-19",5795,45605823,18933.907,79.17,46
"285","Argentina","2020-12-20",4116,45605823,18933.907,79.17,46
"286","Argentina","2020-12-21",5853,45605823,18933.907,79.17,46
"287","Argentina","2020-12-22",8141,45605823,18933.907,79.17,46
"288","Argentina","2020-12-23",8586,45605823,18933.907,79.17,46
"289","Argentina","2020-12-25",10689,45605823,18933.907,79.17,46
"290","Argentina","2020-12-26",3713,45605823,18933.907,79.17,46
"291","Argentina","2020-12-27",5030,45605823,18933.907,79.17,46
"292","Argentina","2020-12-28",7216,45605823,18933.907,79.17,46
"293","Argentina","2020-12-29",11650,45605823,18933.907,79.17,46
"294","Argentina","2020-12-30",11765,45605823,18933.907,79.17,46
"295","Argentina","2020-12-31",11586,45605823,18933.907,79.17,46
"296","Argentina","2021-01-01",4080,45605823,18933.907,79.17,46
"297","Argentina","2021-01-02",5240,45605823,18933.907,79.17,46
"298","Argentina","2021-01-03",5884,45605823,18933.907,79.17,46
"299","Argentina","2021-01-04",8222,45605823,18933.907,79.17,46
"300","Argentina","2021-01-05",13790,45605823,18933.907,79.17,46
"301","Argentina","2021-01-06",13441,45605823,18933.907,79.17,46
"302","Argentina","2021-01-07",13835,45605823,18933.907,79.17,46
"303","Argentina","2021-01-08",13346,45605823,18933.907,79.17,46
"304","Argentina","2021-01-09",11057,45605823,18933.907,79.17,46
"305","Argentina","2021-01-10",7808,45605823,18933.907,79.17,46
"306","Argentina","2021-01-11",8704,45605823,18933.907,79.17,46
"307","Argentina","2021-01-12",13783,45605823,18933.907,79.17,46
"308","Argentina","2021-01-13",12725,45605823,18933.907,79.17,46
"309","Argentina","2021-01-14",13286,45605823,18933.907,79.17,46
"310","Argentina","2021-01-15",12332,45605823,18933.907,79.17,46
"311","Argentina","2021-01-16",8932,45605823,18933.907,79.17,46
"312","Argentina","2021-01-17",7264,45605823,18933.907,79.17,46
"313","Argentina","2021-01-18",8185,45605823,18933.907,79.17,46
"314","Argentina","2021-01-19",12141,45605823,18933.907,79.17,46
"315","Argentina","2021-01-20",12112,45605823,18933.907,79.17,46
"316","Argentina","2021-01-21",11396,45605823,18933.907,79.17,46
"317","Argentina","2021-01-22",10753,45605823,18933.907,79.17,46
"318","Argentina","2021-01-23",8362,45605823,18933.907,79.17,46
"319","Argentina","2021-01-24",5031,45605823,18933.907,79.17,46
"320","Argentina","2021-01-25",7578,45605823,18933.907,79.17,46
"321","Argentina","2021-01-26",10409,45605823,18933.907,79.17,46
"322","Argentina","2021-01-27",10843,45605823,18933.907,79.17,46
"323","Argentina","2021-01-28",9471,45605823,18933.907,79.17,46
"324","Argentina","2021-01-29",9838,45605823,18933.907,79.17,46
"325","Argentina","2021-01-30",6902,45605823,18933.907,79.17,46
"326","Argentina","2021-01-31",4975,45605823,18933.907,79.17,46
"327","Argentina","2021-02-01",6614,45605823,18933.907,79.17,46
"328","Argentina","2021-02-02",9695,45605823,18933.907,79.17,46
"329","Argentina","2021-02-03",9196,45605823,18933.907,79.17,46
"330","Argentina","2021-02-04",8891,45605823,18933.907,79.17,46
"331","Argentina","2021-02-05",8374,45605823,18933.907,79.17,46
"332","Argentina","2021-02-06",6680,45605823,18933.907,79.17,46
"333","Argentina","2021-02-07",3658,45605823,18933.907,79.17,46
"334","Argentina","2021-02-08",5154,45605823,18933.907,79.17,46
"335","Argentina","2021-02-09",7794,45605823,18933.907,79.17,46
"336","Argentina","2021-02-10",7739,45605823,18933.907,79.17,46
"337","Argentina","2021-02-11",7311,45605823,18933.907,79.17,46
"338","Argentina","2021-02-12",7151,45605823,18933.907,79.17,46
"339","Argentina","2021-02-13",6057,45605823,18933.907,79.17,46
"340","Argentina","2021-02-14",4245,45605823,18933.907,79.17,46
"341","Argentina","2021-02-15",3259,45605823,18933.907,79.17,46
"342","Argentina","2021-02-16",4003,45605823,18933.907,79.17,46
"343","Argentina","2021-02-17",6064,45605823,18933.907,79.17,46
"344","Argentina","2021-02-18",7671,45605823,18933.907,77.31,46
"345","Argentina","2021-02-19",7886,45605823,18933.907,77.31,46
"346","Argentina","2021-02-20",5944,45605823,18933.907,77.31,46
"347","Argentina","2021-02-21",3709,45605823,18933.907,77.31,46
"348","Argentina","2021-02-22",5417,45605823,18933.907,77.31,46
"349","Argentina","2021-02-23",7477,45605823,18933.907,77.31,46
"350","Argentina","2021-02-24",8183,45605823,18933.907,77.31,46
"351","Argentina","2021-02-25",8234,45605823,18933.907,77.31,46
"352","Argentina","2021-02-26",5083,45605823,18933.907,77.31,46
"353","Argentina","2021-02-27",5469,45605823,18933.907,77.31,46
"354","Argentina","2021-02-28",3168,45605823,18933.907,77.31,46
"355","Argentina","2021-03-01",4658,45605823,18933.907,77.31,46
"356","Argentina","2021-03-02",6653,45605823,18933.907,77.31,46
"357","Argentina","2021-03-03",7855,45605823,18933.907,77.31,46
"358","Argentina","2021-03-04",7432,45605823,18933.907,77.31,46
"359","Argentina","2021-03-05",7891,45605823,18933.907,77.31,46
"360","Argentina","2021-03-06",4860,45605823,18933.907,77.31,46
"361","Argentina","2021-03-07",2922,45605823,18933.907,77.31,46
"362","Argentina","2021-03-08",5058,45605823,18933.907,71.76,46
"363","Argentina","2021-03-09",7307,45605823,18933.907,71.76,46
"364","Argentina","2021-03-10",7693,45605823,18933.907,71.76,46
"365","Argentina","2021-03-11",8204,45605823,18933.907,71.76,46
"366","Argentina","2021-03-12",7849,45605823,18933.907,71.76,46
"367","Argentina","2021-03-13",6278,45605823,18933.907,71.76,46
"368","Argentina","2021-03-14",3697,45605823,18933.907,71.76,46
"369","Argentina","2021-03-15",6164,45605823,18933.907,71.76,46
"370","Argentina","2021-03-16",8235,45605823,18933.907,70.37,46
"371","Argentina","2021-03-17",8304,45605823,18933.907,70.37,46
"372","Argentina","2021-03-18",8328,45605823,18933.907,70.37,46
"373","Argentina","2021-03-19",8160,45605823,18933.907,70.37,46
"374","Argentina","2021-03-20",6826,45605823,18933.907,70.37,46
"375","Argentina","2021-03-21",4032,45605823,18933.907,70.37,46
"376","Argentina","2021-03-22",6401,45605823,18933.907,70.37,46
"377","Argentina","2021-03-23",9405,45605823,18933.907,71.76,46
"378","Argentina","2021-03-24",8300,45605823,18933.907,71.76,46
"379","Argentina","2021-03-25",8238,45605823,18933.907,71.76,46
"380","Argentina","2021-03-26",12936,45605823,18933.907,71.76,46
"381","Argentina","2021-03-27",10338,45605823,18933.907,71.76,46
"382","Argentina","2021-03-28",7208,45605823,18933.907,71.76,46
"383","Argentina","2021-03-29",14014,45605823,18933.907,71.76,46
"384","Argentina","2021-03-30",10154,45605823,18933.907,71.76,46
"385","Argentina","2021-03-31",16056,45605823,18933.907,71.76,46
"386","Argentina","2021-04-01",14430,45605823,18933.907,71.76,46
"387","Argentina","2021-04-02",9902,45605823,18933.907,71.76,46
"388","Argentina","2021-04-03",10384,45605823,18933.907,71.76,46
"389","Argentina","2021-04-04",9955,45605823,18933.907,71.76,46
"390","Argentina","2021-04-05",13667,45605823,18933.907,71.76,46
"391","Argentina","2021-04-06",20870,45605823,18933.907,77.31,46
"392","Argentina","2021-04-07",22039,45605823,18933.907,77.31,46
"393","Argentina","2021-04-08",23683,45605823,18933.907,77.31,46
"394","Argentina","2021-04-09",24130,45605823,18933.907,77.31,46
"395","Argentina","2021-04-10",19419,45605823,18933.907,77.31,46
"396","Argentina","2021-04-11",15262,45605823,18933.907,77.31,46
"397","Argentina","2021-04-12",19437,45605823,18933.907,77.31,46
"398","Argentina","2021-04-13",27001,45605823,18933.907,77.31,46
"399","Argentina","2021-04-14",25157,45605823,18933.907,77.31,46
"400","Argentina","2021-04-15",24999,45605823,18933.907,77.31,46
"401","Argentina","2021-04-16",29472,45605823,18933.907,77.31,46
"402","Argentina","2021-04-17",19119,45605823,18933.907,77.31,46
"403","Argentina","2021-04-18",16267,45605823,18933.907,77.31,46
"404","Argentina","2021-04-19",20461,45605823,18933.907,77.31,46
"405","Argentina","2021-04-20",29145,45605823,18933.907,77.31,46
"406","Argentina","2021-04-21",25932,45605823,18933.907,77.31,46
"407","Argentina","2021-04-22",27216,45605823,18933.907,77.31,46
"408","Argentina","2021-04-23",27884,45605823,18933.907,77.31,46
"409","Argentina","2021-04-24",21220,45605823,18933.907,77.31,46
"410","Argentina","2021-04-25",15012,45605823,18933.907,77.31,46
"411","Argentina","2021-04-26",18793,45605823,18933.907,77.31,46
"412","Argentina","2021-04-27",25495,45605823,18933.907,77.31,46
"413","Argentina","2021-04-28",23718,45605823,18933.907,77.31,46
"414","Argentina","2021-04-29",26053,45605823,18933.907,77.31,46
"415","Argentina","2021-04-30",22420,45605823,18933.907,77.31,46
"416","Argentina","2021-05-01",16502,45605823,18933.907,77.31,46
"417","Argentina","2021-05-02",11394,45605823,18933.907,77.31,46
"418","Argentina","2021-05-03",15920,45605823,18933.907,77.31,46
"419","Argentina","2021-05-04",26238,45605823,18933.907,84.26,46
"420","Argentina","2021-05-05",24079,45605823,18933.907,84.26,46
"421","Argentina","2021-05-06",24086,45605823,18933.907,84.26,46
"422","Argentina","2021-05-07",22552,45605823,18933.907,84.26,46
"423","Argentina","2021-05-08",18024,45605823,18933.907,84.26,46
"424","Argentina","2021-05-09",11582,45605823,18933.907,84.26,46
"425","Argentina","2021-05-10",17381,45605823,18933.907,84.26,46
"426","Argentina","2021-05-11",25976,45605823,18933.907,84.26,46
"427","Argentina","2021-05-12",24475,45605823,18933.907,84.26,46
"428","Argentina","2021-05-13",26531,45605823,18933.907,84.26,46
